unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1630285200000,2021-08-30 01:00:00,ETH/USDT,3190.54000000,3224.00000000,3186.58000000,3205.37000000,11560.45790000,37031024.50354400,21258
1630281600000,2021-08-30 00:00:00,ETH/USDT,3223.47000000,3229.71000000,3182.01000000,3190.53000000,20785.99870000,66643925.53072300,32653
1630278000000,2021-08-29 23:00:00,ETH/USDT,3235.81000000,3246.68000000,3221.26000000,3223.47000000,9046.55080000,29223184.35971300,17803
1630274400000,2021-08-29 22:00:00,ETH/USDT,3241.65000000,3258.37000000,3232.96000000,3235.80000000,19626.97900000,63742030.82680500,29633
1630270800000,2021-08-29 21:00:00,ETH/USDT,3235.99000000,3247.96000000,3213.66000000,3241.64000000,10168.56270000,32887357.34200900,24408
1630267200000,2021-08-29 20:00:00,ETH/USDT,3220.24000000,3244.00000000,3218.23000000,3235.99000000,13472.02980000,43538890.04907700,25409
1630263600000,2021-08-29 19:00:00,ETH/USDT,3205.39000000,3225.00000000,3204.82000000,3220.23000000,8999.91930000,28948058.68390700,18678
1630260000000,2021-08-29 18:00:00,ETH/USDT,3204.09000000,3209.01000000,3195.42000000,3205.11000000,6525.56940000,20899266.99086800,12567
1630256400000,2021-08-29 17:00:00,ETH/USDT,3204.56000000,3208.00000000,3191.96000000,3204.09000000,7302.71050000,23368616.22658000,15081
1630252800000,2021-08-29 16:00:00,ETH/USDT,3186.99000000,3215.00000000,3180.83000000,3204.55000000,12161.57030000,38869685.97084700,23607
1630249200000,2021-08-29 15:00:00,ETH/USDT,3173.97000000,3190.00000000,3165.57000000,3186.99000000,9729.66560000,30931182.51003100,31077
1630245600000,2021-08-29 14:00:00,ETH/USDT,3186.83000000,3198.75000000,3171.41000000,3173.81000000,11045.95210000,35190047.60856600,20669
1630242000000,2021-08-29 13:00:00,ETH/USDT,3195.56000000,3203.37000000,3184.96000000,3186.83000000,8756.06230000,27990106.84870400,16924
1630238400000,2021-08-29 12:00:00,ETH/USDT,3181.83000000,3206.83000000,3177.00000000,3195.56000000,11655.46760000,37229228.22430700,20503
1630234800000,2021-08-29 11:00:00,ETH/USDT,3203.06000000,3208.91000000,3181.35000000,3181.83000000,10852.34320000,34660694.90994400,31048
1630231200000,2021-08-29 10:00:00,ETH/USDT,3203.67000000,3210.76000000,3191.90000000,3203.07000000,8718.86380000,27900217.22712000,16244
1630227600000,2021-08-29 09:00:00,ETH/USDT,3206.59000000,3210.42000000,3191.13000000,3203.66000000,10207.20520000,32651110.73881100,19932
1630224000000,2021-08-29 08:00:00,ETH/USDT,3206.30000000,3219.33000000,3192.63000000,3206.66000000,11393.80340000,36568468.18675100,20958
1630220400000,2021-08-29 07:00:00,ETH/USDT,3192.05000000,3209.18000000,3191.72000000,3206.30000000,9774.85060000,31306194.60639400,28232
1630216800000,2021-08-29 06:00:00,ETH/USDT,3190.86000000,3200.46000000,3185.20000000,3192.06000000,11530.62210000,36817765.05431200,42858
1630213200000,2021-08-29 05:00:00,ETH/USDT,3178.85000000,3197.31000000,3171.42000000,3190.87000000,11375.99000000,36236452.32813100,51015
1630209600000,2021-08-29 04:00:00,ETH/USDT,3180.54000000,3188.01000000,3152.34000000,3178.86000000,27294.28810000,86550009.08147000,37121
1630206000000,2021-08-29 03:00:00,ETH/USDT,3229.47000000,3232.43000000,3160.00000000,3180.28000000,44537.94060000,142122987.25966000,68675
1630202400000,2021-08-29 02:00:00,ETH/USDT,3269.85000000,3274.72000000,3221.12000000,3229.48000000,20267.04420000,65924309.05072400,28178
1630198800000,2021-08-29 01:00:00,ETH/USDT,3281.27000000,3285.00000000,3260.00000000,3269.85000000,14006.26720000,45853125.75832400,23185
1630195200000,2021-08-29 00:00:00,ETH/USDT,3244.75000000,3281.27000000,3232.73000000,3281.27000000,27356.52490000,89272961.05903200,37427
1630191600000,2021-08-28 23:00:00,ETH/USDT,3233.59000000,3245.91000000,3233.28000000,3244.48000000,5472.94800000,17733869.26039000,10876
1630188000000,2021-08-28 22:00:00,ETH/USDT,3247.37000000,3254.65000000,3228.80000000,3233.71000000,8414.45090000,27283348.69667400,15607
1630184400000,2021-08-28 21:00:00,ETH/USDT,3237.16000000,3249.93000000,3234.63000000,3247.36000000,5328.13590000,17284399.73194100,11635
1630180800000,2021-08-28 20:00:00,ETH/USDT,3230.24000000,3240.58000000,3226.91000000,3237.32000000,5283.99400000,17085534.16525700,11648
1630177200000,2021-08-28 19:00:00,ETH/USDT,3239.27000000,3239.27000000,3220.00000000,3230.24000000,12530.11590000,40441908.34192200,21171
1630173600000,2021-08-28 18:00:00,ETH/USDT,3244.87000000,3250.00000000,3238.23000000,3239.26000000,5504.47050000,17862292.08998800,12205
1630170000000,2021-08-28 17:00:00,ETH/USDT,3246.76000000,3251.43000000,3237.86000000,3244.89000000,11018.53950000,35771348.52607700,16475
1630166400000,2021-08-28 16:00:00,ETH/USDT,3246.38000000,3265.00000000,3235.64000000,3246.76000000,18584.17090000,60407662.76917800,28891
1630162800000,2021-08-28 15:00:00,ETH/USDT,3227.59000000,3247.00000000,3218.30000000,3246.15000000,10998.51720000,35559288.87406000,21061
1630159200000,2021-08-28 14:00:00,ETH/USDT,3229.61000000,3234.67000000,3211.01000000,3227.58000000,12659.41660000,40777524.88929900,22239
1630155600000,2021-08-28 13:00:00,ETH/USDT,3240.13000000,3242.16000000,3223.31000000,3229.61000000,12379.85030000,40007731.86880800,18424
1630152000000,2021-08-28 12:00:00,ETH/USDT,3222.24000000,3247.93000000,3220.00000000,3240.14000000,17135.60940000,55394258.78410300,25610
1630148400000,2021-08-28 11:00:00,ETH/USDT,3239.51000000,3241.97000000,3210.31000000,3222.24000000,17810.53140000,57443445.07925200,29560
1630144800000,2021-08-28 10:00:00,ETH/USDT,3247.38000000,3249.99000000,3238.01000000,3239.50000000,8175.60550000,26522895.02487300,15788
1630141200000,2021-08-28 09:00:00,ETH/USDT,3238.71000000,3259.00000000,3237.76000000,3247.38000000,10877.38710000,35338622.95732900,20835
1630137600000,2021-08-28 08:00:00,ETH/USDT,3230.28000000,3249.40000000,3229.48000000,3238.72000000,10300.18030000,33382960.05013700,43716
1630134000000,2021-08-28 07:00:00,ETH/USDT,3245.65000000,3245.65000000,3223.30000000,3230.16000000,11966.39820000,38714167.66037400,21821
1630130400000,2021-08-28 06:00:00,ETH/USDT,3241.01000000,3254.09000000,3225.77000000,3245.65000000,11781.95440000,38163543.34887000,32739
1630126800000,2021-08-28 05:00:00,ETH/USDT,3248.62000000,3251.18000000,3233.83000000,3241.41000000,8709.96010000,28249632.04517100,16035
1630123200000,2021-08-28 04:00:00,ETH/USDT,3244.46000000,3258.64000000,3243.00000000,3248.62000000,8875.84080000,28850739.90789900,19317
1630119600000,2021-08-28 03:00:00,ETH/USDT,3245.13000000,3256.70000000,3240.14000000,3244.46000000,6894.88930000,22390801.82480400,13886
1630116000000,2021-08-28 02:00:00,ETH/USDT,3260.27000000,3260.27000000,3239.23000000,3245.13000000,10389.91270000,33778968.91307420,31696
1630112400000,2021-08-28 01:00:00,ETH/USDT,3267.87000000,3270.42000000,3251.63000000,3260.26000000,11735.40550000,38255160.19825400,45151
1630108800000,2021-08-28 00:00:00,ETH/USDT,3273.89000000,3287.00000000,3257.03000000,3267.87000000,19532.06481000,63931334.04554530,32991
1630105200000,2021-08-27 23:00:00,ETH/USDT,3273.84000000,3280.00000000,3260.20000000,3273.45000000,14230.48107000,46537597.03991800,24952
1630101600000,2021-08-27 22:00:00,ETH/USDT,3274.06000000,3275.35000000,3253.89000000,3273.85000000,10079.49050000,32903763.49193800,18688
1630098000000,2021-08-27 21:00:00,ETH/USDT,3262.40000000,3276.89000000,3257.76000000,3274.06000000,9191.36800000,30057406.10713100,23274
1630094400000,2021-08-27 20:00:00,ETH/USDT,3232.36000000,3276.70000000,3222.63000000,3262.41000000,39862.35041000,129752814.21220210,65754
1630090800000,2021-08-27 19:00:00,ETH/USDT,3229.95000000,3244.00000000,3224.59000000,3232.36000000,15812.54340000,51101415.18518600,20290
1630087200000,2021-08-27 18:00:00,ETH/USDT,3232.69000000,3239.63000000,3226.50000000,3229.95000000,8131.37720000,26305206.23021800,16391
1630083600000,2021-08-27 17:00:00,ETH/USDT,3232.00000000,3244.25000000,3230.00000000,3232.69000000,11169.00910000,36160359.12901700,20658
1630080000000,2021-08-27 16:00:00,ETH/USDT,3238.96000000,3250.00000000,3220.16000000,3232.01000000,22832.41540000,73905763.22421600,33473
1630076400000,2021-08-27 15:00:00,ETH/USDT,3228.84000000,3250.81000000,3219.46000000,3238.97000000,40913.02330000,132412251.78167020,53252
1630072800000,2021-08-27 14:00:00,ETH/USDT,3165.70000000,3241.86000000,3159.96000000,3228.79000000,54874.08601000,176388757.11825050,94650
1630069200000,2021-08-27 13:00:00,ETH/USDT,3156.14000000,3171.40000000,3132.29000000,3165.70000000,19351.50700000,61008128.74038500,38515
1630065600000,2021-08-27 12:00:00,ETH/USDT,3155.46000000,3166.67000000,3146.14000000,3156.13000000,16154.42720000,51022904.37839800,64995
1630062000000,2021-08-27 11:00:00,ETH/USDT,3120.57000000,3173.62000000,3116.54000000,3154.73000000,29109.36732000,91730089.72855710,50906
1630058400000,2021-08-27 10:00:00,ETH/USDT,3112.20000000,3123.11000000,3110.00000000,3120.57000000,10817.19530000,33725429.85944300,19998
1630054800000,2021-08-27 09:00:00,ETH/USDT,3112.44000000,3120.00000000,3102.50000000,3112.19000000,9068.40550000,28208590.29096500,19424
1630051200000,2021-08-27 08:00:00,ETH/USDT,3126.17000000,3129.63000000,3106.48000000,3112.44000000,11240.84800000,35063023.84976300,20989
1630047600000,2021-08-27 07:00:00,ETH/USDT,3108.45000000,3131.42000000,3091.76000000,3127.11000000,20856.66980000,64995507.43740600,33076
1630044000000,2021-08-27 06:00:00,ETH/USDT,3111.39000000,3117.40000000,3101.81000000,3108.45000000,11547.15310000,35903351.61373200,16807
1630040400000,2021-08-27 05:00:00,ETH/USDT,3102.04000000,3119.46000000,3097.33000000,3111.16000000,10041.65130000,31221285.48783800,18792
1630036800000,2021-08-27 04:00:00,ETH/USDT,3094.16000000,3107.02000000,3075.79000000,3102.03000000,13191.59220000,40749992.93449800,22526
1630033200000,2021-08-27 03:00:00,ETH/USDT,3109.17000000,3113.58000000,3082.47000000,3094.26000000,13608.00510000,42097730.66038300,25287
1630029600000,2021-08-27 02:00:00,ETH/USDT,3119.94000000,3134.42000000,3108.62000000,3109.35000000,8819.33050000,27534706.18392100,17340
1630026000000,2021-08-27 01:00:00,ETH/USDT,3112.98000000,3144.99000000,3111.99000000,3119.93000000,20450.50500000,63994254.50719400,39028
1630022400000,2021-08-27 00:00:00,ETH/USDT,3093.06000000,3114.74000000,3060.18000000,3112.98000000,29675.00540000,91531648.05302600,43122
1630018800000,2021-08-26 23:00:00,ETH/USDT,3125.67000000,3137.99000000,3088.25000000,3093.20000000,11823.51090000,36836597.68605700,20794
1630015200000,2021-08-26 22:00:00,ETH/USDT,3135.72000000,3147.00000000,3118.88000000,3125.36000000,11056.83950000,34638232.35703100,19803
1630011600000,2021-08-26 21:00:00,ETH/USDT,3118.41000000,3140.00000000,3118.41000000,3135.72000000,9529.05750000,29847765.41630500,18736
1630008000000,2021-08-26 20:00:00,ETH/USDT,3109.04000000,3123.00000000,3104.09000000,3118.41000000,8127.85390000,25331488.35019900,16382
1630004400000,2021-08-26 19:00:00,ETH/USDT,3122.39000000,3126.45000000,3095.20000000,3108.72000000,10997.09250000,34176478.32410300,20200
1630000800000,2021-08-26 18:00:00,ETH/USDT,3111.95000000,3134.00000000,3093.30000000,3122.38000000,14642.47910000,45559896.45473200,33929
1629997200000,2021-08-26 17:00:00,ETH/USDT,3110.25000000,3126.83000000,3108.04000000,3111.95000000,10781.42790000,33622013.05592200,19422
1629993600000,2021-08-26 16:00:00,ETH/USDT,3104.76000000,3119.90000000,3075.09000000,3110.57000000,21885.06790000,67809238.74910700,37623
1629990000000,2021-08-26 15:00:00,ETH/USDT,3117.04000000,3134.00000000,3093.84000000,3104.77000000,17278.54220000,53815890.57562800,28803
1629986400000,2021-08-26 14:00:00,ETH/USDT,3125.67000000,3148.20000000,3107.41000000,3117.04000000,22963.12509000,71871219.21962480,35705
1629982800000,2021-08-26 13:00:00,ETH/USDT,3099.39000000,3130.91000000,3093.49000000,3125.67000000,15908.00630000,49496011.09405400,29976
1629979200000,2021-08-26 12:00:00,ETH/USDT,3087.55000000,3131.70000000,3053.30000000,3099.40000000,41440.61488000,128293898.74020890,60820
1629975600000,2021-08-26 11:00:00,ETH/USDT,3099.84000000,3118.59000000,3085.80000000,3087.54000000,15782.40110000,48964934.49524700,35137
1629972000000,2021-08-26 10:00:00,ETH/USDT,3085.06000000,3109.94000000,3072.89000000,3099.83000000,16867.23040000,52197342.84246100,28298
1629968400000,2021-08-26 09:00:00,ETH/USDT,3100.99000000,3110.26000000,3080.59000000,3085.05000000,17509.76500000,54218688.46787300,47615
1629964800000,2021-08-26 08:00:00,ETH/USDT,3105.16000000,3116.70000000,3085.14000000,3100.99000000,20692.29740000,64150049.87604100,94089
1629961200000,2021-08-26 07:00:00,ETH/USDT,3091.78000000,3120.00000000,3061.01000000,3105.16000000,32049.36400000,99027903.01373960,72652
1629957600000,2021-08-26 06:00:00,ETH/USDT,3119.85000000,3133.14000000,3089.21000000,3091.77000000,20134.07023000,62573341.10030480,58794
1629954000000,2021-08-26 05:00:00,ETH/USDT,3158.56000000,3167.08000000,3106.48000000,3119.39000000,28421.22705000,88971792.78594070,46753
1629950400000,2021-08-26 04:00:00,ETH/USDT,3148.84000000,3164.47000000,3135.71000000,3158.56000000,19976.91593000,62948124.90116500,57223
1629946800000,2021-08-26 03:00:00,ETH/USDT,3213.41000000,3215.00000000,3140.73000000,3148.84000000,34706.72076000,109943179.80283200,80813
1629943200000,2021-08-26 02:00:00,ETH/USDT,3210.53000000,3222.80000000,3207.42000000,3213.40000000,9825.31697000,31582835.15258230,18373
1629939600000,2021-08-26 01:00:00,ETH/USDT,3246.32000000,3249.93000000,3210.33000000,3210.54000000,11750.46300000,37911350.81493650,43489
1629936000000,2021-08-26 00:00:00,ETH/USDT,3226.88000000,3250.00000000,3208.14000000,3246.32000000,18149.08421000,58609716.17437580,33803
1629932400000,2021-08-25 23:00:00,ETH/USDT,3218.00000000,3236.89000000,3207.43000000,3226.87000000,9914.75653000,31982968.42620960,19067
1629928800000,2021-08-25 22:00:00,ETH/USDT,3221.95000000,3239.93000000,3210.68000000,3217.99000000,11558.47330000,37238544.00034800,74557
1629925200000,2021-08-25 21:00:00,ETH/USDT,3207.58000000,3225.32000000,3202.62000000,3221.96000000,10261.77809000,32985927.24154270,57323
1629921600000,2021-08-25 20:00:00,ETH/USDT,3214.49000000,3239.01000000,3198.30000000,3207.57000000,12338.51050000,39721956.46952880,26466
1629918000000,2021-08-25 19:00:00,ETH/USDT,3231.80000000,3248.00000000,3203.30000000,3214.50000000,16095.06659000,51990780.51943410,32916
1629914400000,2021-08-25 18:00:00,ETH/USDT,3224.83000000,3239.27000000,3219.63000000,3231.80000000,13925.72445000,45017135.12125100,33220
1629910800000,2021-08-25 17:00:00,ETH/USDT,3215.04000000,3239.00000000,3201.00000000,3224.82000000,18815.16085000,60636859.74692170,35361
1629907200000,2021-08-25 16:00:00,ETH/USDT,3217.17000000,3230.00000000,3202.51000000,3215.05000000,19297.71532000,62028250.95400890,37643
1629903600000,2021-08-25 15:00:00,ETH/USDT,3187.44000000,3224.00000000,3173.30000000,3217.17000000,31006.36202000,99091198.22391230,106210
1629900000000,2021-08-25 14:00:00,ETH/USDT,3132.82000000,3191.70000000,3102.67000000,3187.44000000,45417.72526000,143128472.78483440,76473
1629896400000,2021-08-25 13:00:00,ETH/USDT,3149.18000000,3159.72000000,3121.79000000,3132.81000000,21205.55943000,66713596.44184710,35255
1629892800000,2021-08-25 12:00:00,ETH/USDT,3139.69000000,3156.00000000,3112.78000000,3149.18000000,20587.66698000,64615620.16033230,35356
1629889200000,2021-08-25 11:00:00,ETH/USDT,3124.47000000,3143.00000000,3113.30000000,3139.68000000,17439.47565000,54527688.48112770,28386
1629885600000,2021-08-25 10:00:00,ETH/USDT,3097.93000000,3131.03000000,3093.92000000,3124.46000000,20093.51578000,62643750.50260630,35877
1629882000000,2021-08-25 09:00:00,ETH/USDT,3103.85000000,3120.60000000,3080.00000000,3098.01000000,40673.61372000,126113582.58365660,72423
1629878400000,2021-08-25 08:00:00,ETH/USDT,3183.38000000,3187.92000000,3100.00000000,3103.51000000,53987.04335000,169454356.17928770,95078
1629874800000,2021-08-25 07:00:00,ETH/USDT,3201.02000000,3212.02000000,3173.59000000,3183.60000000,16424.49581000,52463256.88996360,29817
1629871200000,2021-08-25 06:00:00,ETH/USDT,3211.75000000,3222.26000000,3200.00000000,3201.01000000,13598.76697000,43644320.64029000,26019
1629867600000,2021-08-25 05:00:00,ETH/USDT,3175.24000000,3216.70000000,3174.15000000,3211.75000000,17186.64894000,54960026.36834030,29132
1629864000000,2021-08-25 04:00:00,ETH/USDT,3175.00000000,3192.38000000,3160.06000000,3175.24000000,14778.80200000,46918835.57623010,29532
1629860400000,2021-08-25 03:00:00,ETH/USDT,3205.53000000,3207.38000000,3173.30000000,3175.00000000,11881.16589000,37901902.38930850,23797
1629856800000,2021-08-25 02:00:00,ETH/USDT,3203.46000000,3216.00000000,3191.00000000,3205.52000000,11525.52425000,36935417.21760140,24180
1629853200000,2021-08-25 01:00:00,ETH/USDT,3195.43000000,3204.79000000,3168.32000000,3203.45000000,16611.73323000,52889127.51245090,29436
1629849600000,2021-08-25 00:00:00,ETH/USDT,3170.63000000,3213.52000000,3168.79000000,3195.43000000,19072.40953000,60872703.82216560,38180
1629846000000,2021-08-24 23:00:00,ETH/USDT,3215.27000000,3218.49000000,3166.60000000,3170.62000000,19853.25793000,63301699.47811020,33735
1629842400000,2021-08-24 22:00:00,ETH/USDT,3198.04000000,3225.00000000,3190.45000000,3215.26000000,10842.69149000,34809074.75254530,24510
1629838800000,2021-08-24 21:00:00,ETH/USDT,3216.99000000,3220.00000000,3176.88000000,3198.04000000,12377.55467000,39594755.58994070,31090
1629835200000,2021-08-24 20:00:00,ETH/USDT,3217.45000000,3220.94000000,3188.12000000,3217.00000000,18336.52381000,58753000.93074740,33071
1629831600000,2021-08-24 19:00:00,ETH/USDT,3188.66000000,3230.00000000,3170.00000000,3217.44000000,26497.18800000,84840455.63212880,49146
1629828000000,2021-08-24 18:00:00,ETH/USDT,3178.23000000,3192.31000000,3164.00000000,3188.67000000,15809.61241000,50239275.45122650,32219
1629824400000,2021-08-24 17:00:00,ETH/USDT,3167.50000000,3201.00000000,3160.12000000,3178.23000000,24625.04090000,78478711.44454600,46026
1629820800000,2021-08-24 16:00:00,ETH/USDT,3211.54000000,3211.87000000,3147.31000000,3167.51000000,71306.79412000,226565544.00470750,122554
1629817200000,2021-08-24 15:00:00,ETH/USDT,3238.01000000,3244.88000000,3200.01000000,3211.54000000,34088.76152000,109888683.79959610,60803
1629813600000,2021-08-24 14:00:00,ETH/USDT,3250.15000000,3255.44000000,3220.00000000,3238.00000000,47952.68828000,155492683.22868550,84074
1629810000000,2021-08-24 13:00:00,ETH/USDT,3317.50000000,3319.99000000,3242.01000000,3250.14000000,57720.24973000,188647490.29850650,99534
1629806400000,2021-08-24 12:00:00,ETH/USDT,3323.01000000,3324.83000000,3299.00000000,3317.50000000,16245.11765000,53762062.76834280,29243
1629802800000,2021-08-24 11:00:00,ETH/USDT,3308.08000000,3324.52000000,3298.00000000,3323.01000000,19622.76589000,64917976.78104560,31606
